,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,diff,isFire,fire_cat,geometry,index_right,poly_IncidentName,poly_GISAcres,attr_FireCause,attr_POOState,attr_FireOutDateTime,attr_POOCounty,attr_FireDiscoveryDateTime,attr_ICS209RptForTimePeriodFrom,attr_ContainmentDateTime,in_named_fire,endFire
32278,32278,32278,32278,32278,32278,32278,32278,32278,35.98829,-120.30445,304.76,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.07,2.07,N,0,11.689999999999998,1,0,POINT (-120.30445 35.98829),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32278,32278,32278,32278,32278,32278,32278,32278,32278,35.98829,-120.30445,304.76,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.07,2.07,N,0,11.689999999999998,1,0,POINT (-120.30445 35.98829),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32280,32280,32280,32280,32280,32280,32280,32280,32280,36.00498,-120.41043,332.79,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.85,2.89,N,0,37.94,1,0,POINT (-120.41043 36.00498),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32280,32280,32280,32280,32280,32280,32280,32280,32280,36.00498,-120.41043,332.79,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.85,2.89,N,0,37.94,1,0,POINT (-120.41043 36.00498),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32281,32281,32281,32281,32281,32281,32281,32281,32281,35.98262,-120.29494,338.22,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,295.68,3.69,N,0,42.54000000000002,1,0,POINT (-120.29494 35.98262),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32281,32281,32281,32281,32281,32281,32281,32281,32281,35.98262,-120.29494,338.22,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,295.68,3.69,N,0,42.54000000000002,1,0,POINT (-120.29494 35.98262),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32282,32282,32282,32282,32282,32282,32282,32282,32282,35.9837,-120.30056,317.26,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.29,3.69,N,0,22.96999999999997,1,0,POINT (-120.30056 35.9837),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32282,32282,32282,32282,32282,32282,32282,32282,32282,35.9837,-120.30056,317.26,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.29,3.69,N,0,22.96999999999997,1,0,POINT (-120.30056 35.9837),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32283,32283,32283,32283,32283,32283,32283,32283,32283,35.98632,-120.33371,307.6,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.34,1.08,N,0,14.260000000000048,1,0,POINT (-120.33371 35.98632),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32283,32283,32283,32283,32283,32283,32283,32283,32283,35.98632,-120.33371,307.6,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.34,1.08,N,0,14.260000000000048,1,0,POINT (-120.33371 35.98632),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32284,32284,32284,32284,32284,32284,32284,32284,32284,35.98521,-120.328,304.76,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.81,1.08,N,0,10.949999999999989,1,0,POINT (-120.328 35.98521),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32284,32284,32284,32284,32284,32284,32284,32284,32284,35.98521,-120.328,304.76,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.81,1.08,N,0,10.949999999999989,1,0,POINT (-120.328 35.98521),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32285,32285,32285,32285,32285,32285,32285,32285,32285,35.9841,-120.32228,306.17,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.59,1.42,N,0,11.580000000000041,1,0,POINT (-120.32228 35.9841),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32285,32285,32285,32285,32285,32285,32285,32285,32285,35.9841,-120.32228,306.17,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.59,1.42,N,0,11.580000000000041,1,0,POINT (-120.32228 35.9841),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32286,32286,32286,32286,32286,32286,32286,32286,32286,35.98779,-120.36101,302.84,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,291.75,1.2,N,0,11.089999999999975,1,0,POINT (-120.36101 35.98779),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32286,32286,32286,32286,32286,32286,32286,32286,32286,35.98779,-120.36101,302.84,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,291.75,1.2,N,0,11.089999999999975,1,0,POINT (-120.36101 35.98779),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32287,32287,32287,32287,32287,32287,32287,32287,32287,35.98275,-120.33502,308.36,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.41,1.08,N,0,14.949999999999989,1,0,POINT (-120.33502 35.98275),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32287,32287,32287,32287,32287,32287,32287,32287,32287,35.98275,-120.33502,308.36,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.41,1.08,N,0,14.949999999999989,1,0,POINT (-120.33502 35.98275),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32288,32288,32288,32288,32288,32288,32288,32288,32288,35.98165,-120.32937,312.52,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.71,1.08,N,0,18.810000000000002,1,0,POINT (-120.32937 35.98165),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32288,32288,32288,32288,32288,32288,32288,32288,32288,35.98165,-120.32937,312.52,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.71,1.08,N,0,18.810000000000002,1,0,POINT (-120.32937 35.98165),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32289,32289,32289,32289,32289,32289,32289,32289,32289,35.98053,-120.3236,307.22,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.55,1.42,N,0,13.670000000000016,1,0,POINT (-120.3236 35.98053),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32289,32289,32289,32289,32289,32289,32289,32289,32289,35.98053,-120.3236,307.22,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.55,1.42,N,0,13.670000000000016,1,0,POINT (-120.3236 35.98053),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32290,32290,32290,32290,32290,32290,32290,32290,32290,35.97858,-120.31358,307.4,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.05,1.38,N,0,13.349999999999966,1,0,POINT (-120.31358 35.97858),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32290,32290,32290,32290,32290,32290,32290,32290,32290,35.97858,-120.31358,307.4,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.05,1.38,N,0,13.349999999999966,1,0,POINT (-120.31358 35.97858),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32291,32291,32291,32291,32291,32291,32291,32291,32291,35.97762,-120.30863,307.63,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.89,1.38,N,0,13.740000000000009,1,0,POINT (-120.30863 35.97762),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32291,32291,32291,32291,32291,32291,32291,32291,32291,35.97762,-120.30863,307.63,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.89,1.38,N,0,13.740000000000009,1,0,POINT (-120.30863 35.97762),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32292,32292,32292,32292,32292,32292,32292,32292,32292,35.97403,-120.30984,327.69,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.98,1.19,N,0,33.70999999999998,1,0,POINT (-120.30984 35.97403),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32292,32292,32292,32292,32292,32292,32292,32292,32292,35.97403,-120.30984,327.69,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.98,1.19,N,0,33.70999999999998,1,0,POINT (-120.30984 35.97403),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32293,32293,32293,32293,32293,32293,32293,32293,32293,35.9832,-120.35702,304.86,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.0,1.24,N,0,12.860000000000014,1,0,POINT (-120.35702 35.9832),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32293,32293,32293,32293,32293,32293,32293,32293,32293,35.9832,-120.35702,304.86,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.0,1.24,N,0,12.860000000000014,1,0,POINT (-120.35702 35.9832),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32294,32294,32294,32294,32294,32294,32294,32294,32294,35.98221,-120.35191,303.34,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.62,1.24,N,0,10.71999999999997,1,0,POINT (-120.35191 35.98221),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32294,32294,32294,32294,32294,32294,32294,32294,32294,35.98221,-120.35191,303.34,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.62,1.24,N,0,10.71999999999997,1,0,POINT (-120.35191 35.98221),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32295,32295,32295,32295,32295,32295,32295,32295,32295,35.97916,-120.33621,306.24,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.93,1.38,N,0,13.310000000000002,1,0,POINT (-120.33621 35.97916),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32295,32295,32295,32295,32295,32295,32295,32295,32295,35.97916,-120.33621,306.24,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.93,1.38,N,0,13.310000000000002,1,0,POINT (-120.33621 35.97916),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32296,32296,32296,32296,32296,32296,32296,32296,32296,35.97807,-120.33058,316.84,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.4,1.38,N,0,23.439999999999998,1,0,POINT (-120.33058 35.97807),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32296,32296,32296,32296,32296,32296,32296,32296,32296,35.97807,-120.33058,316.84,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.4,1.38,N,0,23.439999999999998,1,0,POINT (-120.33058 35.97807),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32297,32297,32297,32297,32297,32297,32297,32297,32297,35.97696,-120.32489,306.86,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.86,1.61,N,0,13.0,1,0,POINT (-120.32489 35.97696),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32297,32297,32297,32297,32297,32297,32297,32297,32297,35.97696,-120.32489,306.86,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.86,1.61,N,0,13.0,1,0,POINT (-120.32489 35.97696),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32298,32298,32298,32298,32298,32298,32298,32298,32298,35.97593,-120.31956,304.29,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.08,1.61,N,0,10.210000000000036,1,0,POINT (-120.31956 35.97593),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32298,32298,32298,32298,32298,32298,32298,32298,32298,35.97593,-120.31956,304.29,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.08,1.61,N,0,10.210000000000036,1,0,POINT (-120.31956 35.97593),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32299,32299,32299,32299,32299,32299,32299,32299,32299,35.97499,-120.31477,304.67,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.05,1.19,N,0,10.620000000000005,1,0,POINT (-120.31477 35.97499),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32299,32299,32299,32299,32299,32299,32299,32299,32299,35.97499,-120.31477,304.67,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.05,1.19,N,0,10.620000000000005,1,0,POINT (-120.31477 35.97499),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32300,32300,32300,32300,32300,32300,32300,32300,32300,35.97859,-120.35292,322.57,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.18,1.24,N,0,30.389999999999986,1,0,POINT (-120.35292 35.97859),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32300,32300,32300,32300,32300,32300,32300,32300,32300,35.97859,-120.35292,322.57,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.18,1.24,N,0,30.389999999999986,1,0,POINT (-120.35292 35.97859),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32301,32301,32301,32301,32301,32301,32301,32301,32301,35.98062,-120.36337,302.67,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,291.96,1.07,N,0,10.710000000000036,1,0,POINT (-120.36337 35.98062),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32301,32301,32301,32301,32301,32301,32301,32301,32301,35.98062,-120.36337,302.67,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,291.96,1.07,N,0,10.710000000000036,1,0,POINT (-120.36337 35.98062),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32302,32302,32302,32302,32302,32302,32302,32302,32302,35.9796,-120.35812,309.62,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.12,1.24,N,0,17.5,1,0,POINT (-120.35812 35.9796),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32302,32302,32302,32302,32302,32302,32302,32302,32302,35.9796,-120.35812,309.62,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.12,1.24,N,0,17.5,1,0,POINT (-120.35812 35.9796),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32303,32303,32303,32303,32303,32303,32303,32303,32303,35.97761,-120.34788,308.66,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.61,1.66,N,0,16.05000000000001,1,0,POINT (-120.34788 35.97761),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32303,32303,32303,32303,32303,32303,32303,32303,32303,35.97761,-120.34788,308.66,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.61,1.66,N,0,16.05000000000001,1,0,POINT (-120.34788 35.97761),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32304,32304,32304,32304,32304,32304,32304,32304,32304,35.97659,-120.34264,309.98,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.34,1.66,N,0,16.640000000000043,1,0,POINT (-120.34264 35.97659),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32304,32304,32304,32304,32304,32304,32304,32304,32304,35.97659,-120.34264,309.98,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.34,1.66,N,0,16.640000000000043,1,0,POINT (-120.34264 35.97659),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32305,32305,32305,32305,32305,32305,32305,32305,32305,35.97552,-120.33714,308.7,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.59,1.38,N,0,15.110000000000014,1,0,POINT (-120.33714 35.97552),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32305,32305,32305,32305,32305,32305,32305,32305,32305,35.97552,-120.33714,308.7,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.59,1.38,N,0,15.110000000000014,1,0,POINT (-120.33714 35.97552),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32306,32306,32306,32306,32306,32306,32306,32306,32306,35.97139,-120.3159,304.71,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.05,1.19,N,0,11.659999999999968,1,0,POINT (-120.3159 35.97139),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32306,32306,32306,32306,32306,32306,32306,32306,32306,35.97139,-120.3159,304.71,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.05,1.19,N,0,11.659999999999968,1,0,POINT (-120.3159 35.97139),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32307,32307,32307,32307,32307,32307,32307,32307,32307,35.97044,-120.31102,305.37,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.89,1.19,N,0,12.480000000000018,1,0,POINT (-120.31102 35.97044),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32307,32307,32307,32307,32307,32307,32307,32307,32307,35.97044,-120.31102,305.37,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.89,1.19,N,0,12.480000000000018,1,0,POINT (-120.31102 35.97044),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32308,32308,32308,32308,32308,32308,32308,32308,32308,35.97187,-120.33801,320.61,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.27,1.55,N,0,27.340000000000032,1,0,POINT (-120.33801 35.97187),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32308,32308,32308,32308,32308,32308,32308,32308,32308,35.97187,-120.33801,320.61,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.27,1.55,N,0,27.340000000000032,1,0,POINT (-120.33801 35.97187),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32309,32309,32309,32309,32309,32309,32309,32309,32309,35.96679,-120.31195,347.36,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,297.71,3.25,N,0,49.650000000000034,1,0,POINT (-120.31195 35.96679),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32309,32309,32309,32309,32309,32309,32309,32309,32309,35.96679,-120.31195,347.36,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,297.71,3.25,N,0,49.650000000000034,1,0,POINT (-120.31195 35.96679),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32310,32310,32310,32310,32310,32310,32310,32310,32310,35.97708,-120.36478,304.39,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.67,0.9,N,0,11.71999999999997,1,0,POINT (-120.36478 35.97708),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32310,32310,32310,32310,32310,32310,32310,32310,32310,35.97708,-120.36478,304.39,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.67,0.9,N,0,11.71999999999997,1,0,POINT (-120.36478 35.97708),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32311,32311,32311,32311,32311,32311,32311,32311,32311,35.97295,-120.34357,305.65,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.86,1.26,N,0,12.789999999999964,1,0,POINT (-120.34357 35.97295),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32311,32311,32311,32311,32311,32311,32311,32311,32311,35.97295,-120.34357,305.65,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.86,1.26,N,0,12.789999999999964,1,0,POINT (-120.34357 35.97295),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32312,32312,32312,32312,32312,32312,32312,32312,32312,35.9708,-120.33253,304.62,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.67,1.55,N,0,11.949999999999989,1,0,POINT (-120.33253 35.9708),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32312,32312,32312,32312,32312,32312,32312,32312,32312,35.9708,-120.33253,304.62,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.67,1.55,N,0,11.949999999999989,1,0,POINT (-120.33253 35.9708),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32313,32313,32313,32313,32313,32313,32313,32313,32313,35.96975,-120.3271,314.41,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.74,1.7,N,0,20.670000000000016,1,0,POINT (-120.3271 35.96975),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32313,32313,32313,32313,32313,32313,32313,32313,32313,35.96975,-120.3271,314.41,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.74,1.7,N,0,20.670000000000016,1,0,POINT (-120.3271 35.96975),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32314,32314,32314,32314,32314,32314,32314,32314,32314,35.96872,-120.32185,308.39,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.42,1.7,N,0,14.96999999999997,1,0,POINT (-120.32185 35.96872),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32314,32314,32314,32314,32314,32314,32314,32314,32314,35.96872,-120.32185,308.39,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.42,1.7,N,0,14.96999999999997,1,0,POINT (-120.32185 35.96872),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32315,32315,32315,32315,32315,32315,32315,32315,32315,35.96776,-120.31691,312.39,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.74,3.25,N,0,18.649999999999977,1,0,POINT (-120.31691 35.96776),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32315,32315,32315,32315,32315,32315,32315,32315,32315,35.96776,-120.31691,312.39,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.74,3.25,N,0,18.649999999999977,1,0,POINT (-120.31691 35.96776),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32316,32316,32316,32316,32316,32316,32316,32316,32316,35.96614,-120.32825,328.22,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.17,1.7,N,0,34.05000000000001,1,0,POINT (-120.32825 35.96614),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32316,32316,32316,32316,32316,32316,32316,32316,32316,35.96614,-120.32825,328.22,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.17,1.7,N,0,34.05000000000001,1,0,POINT (-120.32825 35.96614),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32317,32317,32317,32317,32317,32317,32317,32317,32317,35.97356,-120.36631,305.27,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,291.91,0.9,N,0,13.359999999999957,1,0,POINT (-120.36631 35.97356),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
